id_a,id_b,entity_key,score,title_a,title_b,label
1433,1600,project:lifeos,0.2400,"lifeOS has 14 open briefs including a P0-Critical a11y regression (BR-023) idle 116 days, yet zero learnings and no recorded activity","lifeOS BR-023 is P0-Critical and has sat In Progress for 123 days, with 13 more P1/P2 briefs behind it and no alert in the queue",DIFFERENT
1433,1687,project:lifeos,0.2400,"lifeOS has 14 open briefs including a P0-Critical a11y regression (BR-023) idle 116 days, yet zero learnings and no recorded activity",lifeOS BR-023 is the only P0-Critical brief in the brain and has sat In Progress for 130 days with no activity record,DIFFERENT
1433,1697,project:lifeos,0.2400,"lifeOS has 14 open briefs including a P0-Critical a11y regression (BR-023) idle 116 days, yet zero learnings and no recorded activity","BR-023, the only P0-Critical brief in the system, has been 'In Progress' for 130 days with no lifeOS activity recorded at all",DIFFERENT
1435,1650,project:igris-ai,0.2400,"FR-054 still counts as open with status 'Split (see FR-061, FR-062, FR-063)' — a split parent should be closed, not left In Progress for 174 days","FR-054 has status 'Split (see FR-061, FR-062, FR-063)' yet still counts as an open P1 brief — close it so the split children are the only live work",SAME
1436,1590,project:fifty_eco_system,0.2400,BR-128 status is the unparsed string 'Done(Resolvedbydec8d1f)' yet it is still listed as an open brief — whitespace-stripped status is defeating the done-filter,BR-128 shows status 'Done(Resolvedbydec8d1f)' yet still appears in open_briefs — the status parser is not recognising Done when a resolution suffix is appended,SAME
1444,1575,project:igris-ai,0.2400,"FR-054 sits in the non-canonical status 'Split (see FR-061, FR-062, FR-063)' and still counts as an open P1 — close it now that a status-vocabulary gate exists","FR-054 is still counted as an open brief despite status 'Split (see FR-061, FR-062, FR-063)' — it should be closed so the split children carry the work",SAME
1444,1669,project:igris-ai,0.2400,"FR-054 sits in the non-canonical status 'Split (see FR-061, FR-062, FR-063)' and still counts as an open P1 — close it now that a status-vocabulary gate exists","FR-054 has been sitting in the non-terminal status 'Split (see FR-061, FR-062, FR-063)' for 183 days — close it or restore it to a real status",SAME
1445,1590,project:fifty_eco_system,0.2400,BR-128 is recorded as 'Done(Resolvedbydec8d1f)' yet still appears in the open-briefs list — a resolved brief leaking into open counts,BR-128 shows status 'Done(Resolvedbydec8d1f)' yet still appears in open_briefs — the status parser is not recognising Done when a resolution suffix is appended,SAME
1466,1650,project:igris-ai,0.2400,"FR-054 is still counted as an open P1 brief despite a status of 'Split (see FR-061, FR-062, FR-063)' — a split parent should be closed, not left open for 175 days","FR-054 has status 'Split (see FR-061, FR-062, FR-063)' yet still counts as an open P1 brief — close it so the split children are the only live work",SAME
1472,1804,project:fifty_eco_system,0.2400,fifty_eco_system has 34 open briefs but zero activity in 172 days — decide whether to archive the project or schedule a deliberate revival,Five fifty_eco_system briefs sit in 'In Progress' with 190 days of zero project activity — 'In Progress' no longer means anyone is working on them,DIFFERENT
1532,1790,project:attendance_app,0.2400,BR-002 'Rebrand to Moca Design' and BR-003 'Polish Moca Rebrand to 100% Accuracy' are both In Progress at P1-High — BR-003 presupposes BR-002 is finished,BR-003 'Polish Moca Rebrand to 100% Accuracy' is In Progress alongside its own prerequisite BR-002 'Rebrand Attendance App to Moca Design' — a polish brief opened before the thing it polishes exists,SAME
1532,1799,project:attendance_app,0.2400,BR-002 'Rebrand to Moca Design' and BR-003 'Polish Moca Rebrand to 100% Accuracy' are both In Progress at P1-High — BR-003 presupposes BR-002 is finished,BR-003 'Polish Moca Rebrand to 100% Accuracy' is In Progress alongside its own prerequisite BR-002 'Rebrand Attendance App to Moca Design' — the polish brief cannot legitimately be in flight before the rebrand lands,SAME
1540,1568,project:igris-ai,0.2400,"FR-054 is still counted open with status 'Split (see FR-061, FR-062, FR-063)' — a terminal state wearing a non-vocabulary status string","FR-054 still sits in open_briefs with status 'Split (see FR-061, FR-062, FR-063)' after 180 days — a split parent should be closed, not left counting against open work",SAME
1590,1651,project:fifty_eco_system,0.2400,BR-128 shows status 'Done(Resolvedbydec8d1f)' yet still appears in open_briefs — the status parser is not recognising Done when a resolution suffix is appended,"BR-128's status is the unparseable literal 'Done(Resolvedbydec8d1f)' — a resolution note collapsed into the status field, so a Done brief is still listed as open",SAME
1595,1665,project:lifeos,0.2400,lifeOS has 14 open briefs untouched for ~124 days — including a P0-Critical a11y regression (BR-023) — yet zero of them appear in the stalled queue,lifeOS BR-023 is P0-Critical and has sat In Progress for 125 days with no stalled suggestion ever raised for it,DIFFERENT
1650,1673,project:igris-ai,0.2400,"FR-054 has status 'Split (see FR-061, FR-062, FR-063)' yet still counts as an open P1 brief — close it so the split children are the only live work","FR-054 has sat open in status 'Split (see FR-061, FR-062, FR-063)' for 187 days — a split parent should be closed once its children exist",SAME
1274,1294,project:igris-ai,0.2381,"FR-054's status is the free-text 'Split (see FR-061, FR-062, FR-063)' — a split brief has no terminal state, so it counts as open forever","FR-054 has sat in status 'Split (see FR-061, FR-062, FR-063)' for 163 days — a split parent should be closed, not left open as a P1",SAME
1378,1547,project:fifty_eco_system,0.2381,"All 34 fifty_eco_system briefs share days_since_update 170 and the project has null activity — the backlog looks abandoned, not stalled; consider a bulk triage-or-archive pass rather than 30 more per-brief stall alerts","fifty_eco_system has 34 open briefs and 178-day-stale updates with zero repo activity in 174 days — decide whether to archive the project or restart it, rather than triaging briefs one at a time",SAME
1378,1670,project:fifty_eco_system,0.2381,"All 34 fifty_eco_system briefs share days_since_update 170 and the project has null activity — the backlog looks abandoned, not stalled; consider a bulk triage-or-archive pass rather than 30 more per-brief stall alerts","fifty_eco_system holds 34 open briefs but has had zero activity for 184 days — decide whether to revive, descope, or archive the whole project rather than triaging 30 stalled briefs one by one",SAME
1447,1543,project:igris-ai,0.2381,Six recent learnings restate one rule — 'a partial sweep of a claim class is the recurring defect' — and should be consolidated into a single canonical entry or promoted to a project doc,"Six recent learnings all describe the same partial-sweep defect — the 'correct one occurrence, miss its siblings' class is now the most frequent failure and warrants a standing check rather than another learning",SAME
1486,1579,global,0.2381,"Four active projects with open briefs (lifeOS 14, attendance_app 4, hadir-system 1, moca-hr-agent 1) have zero learnings and null activity — work there is not reaching the brain","The four projects with the most open briefs outside igris-ai/mbrgea-ai (fifty-dev 61, lifeOS 14, hero-lab 18, attendance_app 4) have captured almost no learnings — knowledge is only being harvested where the operator already lives",SAME
